ytid,start,end,labels,cifar_class,cifar_label
kh2edY_BH2E,20.0,30.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/06q74,/t/dd00092",ship,8
lqd0UgOglJU,40.0,50.0,"/m/019jd,/m/056ks2",ship,8
mY734i-keE0,40.0,50.0,"/m/019jd,/m/056ks2",ship,8
-60XojQWWoc,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
-8n2NqDFRko,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9,/m/09x0r",truck,9
-AIrHVeCgtM,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9,/m/09x0r",truck,9
-s9kwrRilOY,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
-x70B12Mb-8,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
-zxrdL6MlKI,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
0OiPtV9sd_w,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
0Wt_S3ZEp_I,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
0XnlJAdG5e8,30.0,40.0,"/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
0cr9YtzgZT4,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
0yZgsUq3yWY,30.0,40.0,"/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
17bfDrV7bvY,30.0,40.0,"/m/07pb8fc,/m/07r04,/m/09x0r,/t/dd00066",truck,9
1H1yR1SK4_M,30.0,40.0,"/m/04rlf,/m/07r04,/m/07yv9,/m/09x0r,/m/0gvgw0",truck,9
1PM96hV5XMo,30.0,40.0,"/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
2x3-zPubbpA,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
3AYBZ2623dk,30.0,40.0,"/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
4a004hkTGM0,30.0,40.0,"/m/02rhddq,/m/07r04",truck,9
4uVeFs-4i1w,160.0,170.0,"/m/07qv_d5,/m/07r04,/m/07yv9,/t/dd00129",truck,9
55jtGZAKoHQ,11.0,21.0,"/m/07r04,/m/07yv9,/m/09x0r,/m/0gvgw0,/m/0k4j",truck,9
6CmN6U_9qI4,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
6UZVovkR3IU,30.0,40.0,"/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
6XHoJkMHZno,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9,/m/09x0r",truck,9
6eqjdgiGAsE,10.0,20.0,"/m/07r04,/m/07yv9,/m/09x0r,/t/dd00129,/t/dd00130",truck,9
6pifhdQ0pdg,10.0,20.0,"/m/012f08,/m/07r04,/m/07yv9,/m/09x0r,/m/0btp2,/m/0k4j",truck,9
6yyToq9cW9A,60.0,70.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
77DHZFJZnK4,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9,/m/09x0r",truck,9
7DnayFfLdok,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
7db64HOzh-Y,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9,/m/09x0r",truck,9
7e2ifgqrN1Q,10.0,20.0,"/m/07qv_d5,/m/07r04,/m/07yv9,/m/0912c9,/t/dd00066",truck,9
9JShnT8rnJE,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
AGSTHhpO1U0,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9,/m/09x0r",truck,9
ATcJtQMfKQc,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
AiQoXi32QIA,0.0,10.0,"/m/07qv_d5,/m/07r04,/m/07yv9,/m/0912c9,/m/0k4j",truck,9
BA_nJrD4lQQ,40.0,50.0,"/m/012f08,/m/02mk9,/m/07pb8fc,/m/07r04,/m/07yv9,/t/dd00130",truck,9
CJkXDm0vIpU,100.0,110.0,"/m/07pyf11,/m/07r04,/m/07yv9",truck,9
Cjem1GlpQ5w,10.0,20.0,"/m/07hvw1,/m/07r04,/m/07yv9,/m/09x0r,/t/dd00128",truck,9
CnYWJp2bknU,50.0,60.0,"/m/02x984l,/m/07r04,/m/07yv9",truck,9
Cz7jNYAys-8,40.0,50.0,"/m/01jwx6,/m/07pb8fc,/m/07r04,/m/07yv9",truck,9
DleBZ7FEZic,320.0,330.0,"/m/012f08,/m/07r04,/m/07yv9,/m/09x0r,/m/0btp2",truck,9
FAV0WnQtZqU,140.0,150.0,"/m/07hvw1,/m/07r04,/m/07yv9",truck,9
FlpraUXdnkg,30.0,40.0,"/m/012f08,/m/07r04,/m/07yv9,/m/0btp2",truck,9
Gvbw_T32FSk,5.0,15.0,"/m/07r04,/m/07yv9,/m/09x0r,/m/0gvgw0",truck,9
HMqNAodmntc,70.0,80.0,"/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
IPP2G8yOYEQ,0.0,10.0,"/m/02rhddq,/m/07r04,/m/07yv9,/t/dd00128",truck,9
LA5TekLaIPI,10.0,20.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
LiEqp4ndGc0,0.0,10.0,"/m/012f08,/m/07r04,/m/07yv9,/m/09x0r,/t/dd00065",truck,9
LsY_YZDzIY0,290.0,300.0,"/m/07r04,/m/07yv9,/m/0gvgw0,/t/dd00129",truck,9
LwsczwhNsrM,50.0,60.0,"/m/07r04,/m/07yv9,/m/09x0r,/m/0gvgw0",truck,9
NRNl916iT84,140.0,150.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
OQ3Ore6FMPw,200.0,210.0,"/m/07qv_d5,/m/07r04,/m/07yv9",truck,9
TqRr8JTH-hM,290.0,300.0,"/m/012f08,/m/05x_td,/m/07r04,/m/07yv9",truck,9
Ukamnlf7Wk8,13.0,23.0,"/m/03cl9h,/m/04rlf,/m/07r04",truck,9
Vw60Ox3YXq0,70.0,80.0,"/m/03kmc9,/m/07r04,/m/07yv9,/m/09x0r,/m/0btp2",truck,9
aLHxMaT3uYg,80.0,90.0,"/m/012ndj,/m/03j1ly,/m/07qv_d5,/m/07r04,/m/07yv9,/m/0912c9",truck,9
bGvorcBfgp8,70.0,80.0,"/m/01jwx6,/m/04rlf,/m/07r04,/m/07yv9,/t/dd00128",truck,9
bWtCva4PDKE,0.0,10.0,"/m/05x_td,/m/07r04,/m/07yv9,/m/0912c9",truck,9
cERFUmgIQS0,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
ckt7YEGcSoY,30.0,40.0,"/m/02rhddq,/m/07r04",truck,9
dSbkC3oKDDc,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
gH9or2aQqOg,300.0,310.0,"/m/012f08,/m/07r04,/m/07yv9,/m/0btp2",truck,9
hju_p_SaQww,50.0,60.0,"/m/01jwx6,/m/02mk9,/m/07r04,/m/07yv9",truck,9
hulRc1IzllI,40.0,50.0,"/m/012f08,/m/07pb8fc,/m/07q2z82,/m/07r04,/m/07yv9",truck,9
iZFRfh1Wjt8,420.0,430.0,"/m/05x_td,/m/07r04,/m/07yv9,/m/0912c9",truck,9
ntzB1zCeVXY,20.0,30.0,"/m/07r04,/m/07yv9,/t/dd00129,/t/dd00130",truck,9
opXNUOAPTxA,320.0,330.0,"/m/012f08,/m/07r04,/m/07yv9,/m/09x0r,/m/0gvgw0",truck,9
pEwS6giexfg,20.0,30.0,"/m/07q2z82,/m/07r04,/m/07yv9,/t/dd00066,/t/dd00128",truck,9
qogFRsecYSw,90.0,100.0,"/m/03cl9h,/m/07r04,/m/07yv9,/t/dd00128",truck,9
rTSz2mDpLoo,210.0,220.0,"/m/07r04,/m/07s02z0,/m/07yv9,/m/09x0r",truck,9
rad-iM5Ssbo,0.0,10.0,"/m/07qv_d5,/m/07r04,/m/07yv9,/m/0912c9,/m/09x0r,/t/dd00128",truck,9
t7uMx5EU-Rg,450.0,460.0,"/m/02rhddq,/m/07r04,/m/07yv9,/m/09x0r,/t/dd00128",truck,9
trUGgxYyClc,0.0,10.0,"/m/012f08,/m/03cl9h,/m/04rlf,/m/07r04,/m/07yv9,/m/09x0r",truck,9
yEGABmuqNqo,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
yVP1QolCbAg,40.0,50.0,"/m/07qv_d5,/m/07r04,/m/07yv9",truck,9
z9NL5QmmQs8,0.0,10.0,"/m/04229,/m/07r04,/m/07yv9",truck,9
-2sE5CH8Wb8,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
-BY64_p-vtM,30.0,40.0,"/m/07r04,/m/07yv9,/m/09x0r,/m/0fx9l",truck,9
-fJsZm3YRc0,30.0,40.0,"/m/02rhddq,/m/07r04,/m/0gvgw0",truck,9
-t-htrAtNvM,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9,/m/09x0r",truck,9
-zNEcuo28oE,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
077aWlQn6XI,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9,/m/09x0r",truck,9
0Ga7T-2e490,17.0,27.0,"/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
0N9EN0BEjP0,430.0,440.0,"/m/01bjv,/m/07r04,/m/07yv9,/m/0btp2",truck,9
10aF24rMeu0,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
2-Yz378XB2Q,30.0,40.0,"/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
2HZcxlRs-hg,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
2Jpg_KvJWL0,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
4DlKNmVcoek,20.0,30.0,"/m/07r04,/m/0gvgw0",truck,9
4MRzQbAIyV4,90.0,100.0,"/m/02mk9,/m/07r04,/m/07yv9,/t/dd00130",truck,9
4Q1y8-PIf4k,30.0,40.0,"/m/07r04,/m/07yv9,/m/09x0r,/m/0btp2",truck,9
4Tpy1lsfcSM,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
4ep09nZl3LA,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9,/m/09x0r",truck,9
5DW8WjxxCag,30.0,40.0,"/m/02rhddq,/m/07r04",truck,9
5DjZHCumLfs,11.0,21.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
5QP1Tc3XbDc,30.0,40.0,"/m/07r04,/m/07yv9,/m/09x0r,/m/0gvgw0",truck,9
5V0xKS-FGMk,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
5dLgZwcWe8Q,230.0,240.0,"/m/07r04,/m/07yv9,/m/0gvgw0,/t/dd00128",truck,9
5fLzQegwHUg,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9,/m/09x0r",truck,9
6HL_DKWK-WA,10.0,20.0,"/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
6VQGk8IrV-4,30.0,40.0,"/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
6Y8bKS6KLeE,30.0,40.0,"/m/02rhddq,/m/07r04",truck,9
6sfjS8pGgjM,30.0,40.0,"/m/07pb8fc,/m/07pzfmf,/m/07r04",truck,9
6xEHP-C-ZuU,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
7Gua0-UrKIw,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
7nglQSmcjAk,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
81DteAPIhoE,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
84E9i9_ELBs,30.0,40.0,"/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
8jblPMBafKE,30.0,40.0,"/m/07r04,/m/0gvgw0",truck,9
9EsgN-WS2qY,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9,/m/09x0r",truck,9
9LJnjmcRcb8,280.0,290.0,"/m/06_y0by,/m/07r04,/m/07yv9,/m/09x0r",truck,9
9yhMtJ50sys,30.0,40.0,"/m/02rhddq,/m/07r04,/m/09x0r",truck,9
A3KG0CzTEsI,10.0,20.0,"/m/030rvx,/m/07r04",truck,9
A9KMqwqLboE,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
BQVXzH6YK8g,30.0,40.0,"/m/01280g,/m/07r04,/m/07yv9,/m/09x0r,/m/0btp2,/m/0jbk",truck,9
DkVfro9iq80,30.0,40.0,"/m/07r04,/m/07yv9,/m/0btp2,/m/0k4j",truck,9
Dmy4EjohxxU,60.0,70.0,"/m/07qfr4h,/m/07r04,/m/07yv9,/m/09x0r",truck,9
Dr3vf42udLY,80.0,90.0,"/m/01h82_,/m/04rlf,/m/05fw6t,/m/07r04,/m/07yv9",truck,9
FEoMTMxzn3U,30.0,40.0,"/m/07r04,/m/07yv9,/m/0btp2,/m/0gvgw0,/m/0k4j",truck,9
GTk_6JDmtCY,230.0,240.0,"/m/04rlf,/m/07pb8fc,/m/07r04,/m/0h9mv",truck,9
HQkLVac7z9Q,70.0,80.0,"/m/07r04,/m/07yv9,/m/09x0r,/t/dd00066",truck,9
I4VDcVTE4YA,30.0,40.0,"/m/07pb8fc,/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
IxlvxvG8zOE,110.0,120.0,"/m/07r04,/m/07yv9,/m/0chx_",truck,9
IzKed528MCk,70.0,80.0,"/m/012f08,/m/012ndj,/m/03j1ly,/m/07qv_d5,/m/07r04,/m/07yv9",truck,9
JLzD44Im1Ec,30.0,40.0,"/m/012f08,/m/07q2z82,/m/07r04,/m/07yv9,/m/0btp2,/m/0gvgw0",truck,9
K3yohoCqD2E,50.0,60.0,"/m/02mk9,/m/07r04,/m/07yv9,/m/0k4j,/t/dd00065",truck,9
Lf6A0G1adiE,380.0,390.0,"/m/07qv_d5,/m/07r04,/m/07yv9,/m/09x0r",truck,9
LhRNnXaSsCk,30.0,40.0,"/m/012f08,/m/01bjv,/m/02l6bg,/m/02mk9,/m/07q2z82,/m/07r04,/m/07yv9,/m/0btp2,/m/0cmf2,/m/0k4j",truck,9
M4GU1gE8BYo,310.0,320.0,"/m/07phhsh,/m/07r04,/m/07yv9,/t/dd00128",truck,9
MWTTe0M9vi4,30.0,40.0,"/m/01yg9g,/m/07pb8fc,/m/07r04,/m/09x0r,/m/0btp2",truck,9
NqzZbJJl3E4,30.0,40.0,"/m/02rhddq,/m/07pb8fc,/m/07r04,/m/09x0r",truck,9
OPd0cz1hRqc,30.0,40.0,"/m/01h82_,/m/01jwx6,/m/07r04,/m/09x0r",truck,9
PNaLTW50fxM,60.0,70.0,"/m/04rlf,/m/05x_td,/m/07r04,/m/07yv9,/m/0k4j",truck,9
PSt0xAYgf4g,0.0,10.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
Pef6g19i5iI,30.0,40.0,"/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
Q1CMSV81_ws,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
QHPJK945JVg,10.0,20.0,"/m/02rhddq,/m/07r04,/m/07yv9,/t/dd00128",truck,9
SeSaoeD5Iso,20.0,30.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
SiBIYAiIajM,30.0,40.0,"/m/07pb8fc,/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
T6oYCFRafPs,30.0,40.0,"/m/02mk9,/m/03cl9h,/m/07pb8fc,/m/07r04,/m/07yv9,/m/09x0r",truck,9
WsKJwVVs-MY,0.0,10.0,"/m/02mk9,/m/07r04,/m/07yv9,/m/09x0r,/t/dd00130",truck,9
XYLDjkXAuec,380.0,390.0,"/m/012ndj,/m/03j1ly,/m/07r04,/m/07yv9,/m/0912c9",truck,9
Y-ZIaJqordE,70.0,80.0,"/m/02rhddq,/m/07r04,/m/07yv9,/t/dd00129",truck,9
_ZiJA6phEq8,30.0,40.0,"/m/07r04,/m/07yv9,/m/0k4j,/t/dd00067",truck,9
_jfv_ziZWII,60.0,70.0,"/m/012f08,/m/07r04,/m/07rknqz,/m/07yv9,/m/09x0r",truck,9
_uswoJHYy14,60.0,70.0,"/m/012ndj,/m/03j1ly,/m/07qfr4h,/m/07r04,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128",truck,9
_w8u8H6TP_o,0.0,10.0,"/m/02rhddq,/m/07r04,/m/07yv9,/t/dd00129",truck,9
aOEzo7f2o84,0.0,10.0,"/m/07pb8fc,/m/07r04,/m/07yv9,/m/09x0r,/t/dd00066,/t/dd00128",truck,9
acvV6yYNc7Y,30.0,40.0,"/m/03cl9h,/m/04rlf,/m/07r04,/m/07yv9",truck,9
bOBBZh8JCS4,170.0,180.0,"/m/07r04,/m/07yv9,/t/dd00121",truck,9
bQSaQ0iX_vk,30.0,40.0,"/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
davLHMXIHDM,320.0,330.0,"/m/02rhddq,/m/07r04,/m/07yv9,/t/dd00128",truck,9
e9EUmQBO498,0.0,10.0,"/m/012f08,/m/07qv_d5,/m/07r04,/m/07yv9,/m/0912c9",truck,9
eIkUuCRE_0U,30.0,40.0,"/m/02rhddq,/m/07r04,/m/09x0r",truck,9
gxVhAVNjSU0,30.0,40.0,"/m/012f08,/m/01bjv,/m/07r04,/m/07yv9",truck,9
hDVNQOJCvOk,30.0,40.0,"/m/07q2z82,/m/07r04,/m/07yv9,/m/09x0r,/m/0gvgw0",truck,9
hKQb8SijZO4,240.0,250.0,"/m/07qfr4h,/m/07r04,/m/07yv9,/m/09x0r,/t/dd00128",truck,9
hzxZ6rk_POk,560.0,570.0,"/m/07r04,/m/07yv9,/m/0chx_",truck,9
ieZVo7W3BQ4,30.0,40.0,"/m/05x_td,/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
ikmE_kRvDAc,30.0,40.0,"/m/01h82_,/m/02mk9,/m/07pb8fc,/m/07r04,/t/dd00067",truck,9
jIqAaU2Bgf0,530.0,540.0,"/m/02rhddq,/m/07r04,/m/07yv9,/t/dd00129",truck,9
jJkCnY3keZk,90.0,100.0,"/m/07qv_d5,/m/07r04,/m/07yv9,/m/0912c9",truck,9
kH6fFjIZkB0,30.0,40.0,"/m/02rhddq,/m/07pb8fc,/m/07r04,/m/07yv9",truck,9
lp66EaEOOoU,30.0,40.0,"/m/02mk9,/m/03cl9h,/m/04rlf,/m/07r04,/m/07yv9",truck,9
nDtrUUc2J2U,0.0,10.0,"/m/03p19w,/m/07r04,/m/07yv9",truck,9
nMaSkwx6cHE,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",truck,9
p70IcMwsW9M,30.0,40.0,"/m/02mk9,/m/07r04,/m/07s34ls,/m/07yv9,/t/dd00066",truck,9
pJ1fore8JbQ,30.0,40.0,"/m/07qmpdm,/m/07r04,/m/07yv9,/m/09x0r",truck,9
pkuQ0UFQeq4,10.0,20.0,"/m/07pyf11,/m/07r04,/m/07yv9",truck,9
pt-J_L-OFI8,0.0,10.0,"/m/03cl9h,/m/04rlf,/m/07r04,/m/09x0r",truck,9
qUewZTflBeM,40.0,50.0,"/m/07qv_d5,/m/07r04,/m/07yv9,/m/0912c9",truck,9
rdanJP7Usrg,30.0,40.0,"/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
x6vuWsdeS3s,30.0,40.0,"/m/02l6bg,/m/07r04,/m/09x0r",truck,9
xMClk12ouB8,30.0,40.0,"/m/02mk9,/m/07qmpdm,/m/07r04",truck,9
ycqDMKTrvLY,30.0,40.0,"/m/06bz3,/m/07r04,/m/07yv9",truck,9
zM3chsL-B7U,30.0,40.0,"/m/07r04,/m/07yv9,/m/0gvgw0",truck,9
zrWx8yxtsWo,410.0,420.0,"/m/07r04,/m/07yv9,/m/09x0r,/m/0h9mv",truck,9
